{'action_bound': 1,
 'action_dim': 1,
 'actor_l1': 400,
 'actor_l2': 300,
 'actor_lr': 0.0001,
 'actor_rnn': 20,
 'buffer_size': 1000000,
 'critic_l1': 400,
 'critic_l2': 300,
 'critic_lr': 0.001,
 'critic_rnn': 20,
 'discretization_time': 0.001,
 'gamma': 0.99,
 'load_model': False,
 'max_episode_len': 1200,
 'max_episodes': 500,
 'mini_batch_size': 1000,
 'noise_var': 0.0925,
 'random_seed': 1754,
 'save_model': True,
 'scaling': True,
 'state_dim': 2,
 'summary_dir': '/afs/crc.nd.edu/user/k/kkosaraj/GITHUB_REP_DCBF/my_scripts/test_name=dcbf_2/gamma=0.99/time_steps=2',
 'tau': 0.001,
 'time_steps': 2,
 'use_gpu': True}
(array([0.02971586, 0.02961047], dtype=float32), array([ 19.491829, 199.30959 ], dtype=float32))
| Reward: -248.2392 | Episode: 362 | Qmax: -72.0355
| Reward: -236.9535 | Episode: 363 | Qmax: -70.1800
| Reward: -155.8716 | Episode: 364 | Qmax: -67.1048
| Reward: -17.5225 | Episode: 365 | Qmax: -66.4864
| Reward: -73.5927 | Episode: 366 | Qmax: -64.5603
| Reward: -16.5447 | Episode: 367 | Qmax: -60.8706
| Reward: -173.5560 | Episode: 368 | Qmax: -60.8057
| Reward: -11.3961 | Episode: 369 | Qmax: -55.3580
| Reward: -24.7023 | Episode: 370 | Qmax: -58.9928
| Reward: -553.2462 | Episode: 371 | Qmax: -59.1711
| Reward: -24.0026 | Episode: 372 | Qmax: -54.9612
| Reward: -295.7265 | Episode: 373 | Qmax: -52.2459
| Reward: -98.3048 | Episode: 374 | Qmax: -46.9474
| Reward: -54.1409 | Episode: 375 | Qmax: -46.9980
| Reward: -259.2732 | Episode: 376 | Qmax: -51.5139
| Reward: -276.9933 | Episode: 377 | Qmax: -48.4731
| Reward: -1.2884 | Episode: 378 | Qmax: -47.5626
| Reward: -34.0111 | Episode: 379 | Qmax: -46.0106
| Reward: -21.0478 | Episode: 380 | Qmax: -47.0334
| Reward: -33.0861 | Episode: 381 | Qmax: -47.2827
| Reward: -15.2780 | Episode: 382 | Qmax: -48.9551
| Reward: -58.8271 | Episode: 383 | Qmax: -50.3389
| Reward: -65.0956 | Episode: 384 | Qmax: -49.2369
| Reward: -92.8632 | Episode: 385 | Qmax: -49.0918
| Reward: -12.3474 | Episode: 386 | Qmax: -48.7282
| Reward: -12.1965 | Episode: 387 | Qmax: -47.7478
| Reward: -266.6361 | Episode: 388 | Qmax: -48.3483
| Reward: -109.9266 | Episode: 389 | Qmax: -47.6868
| Reward: -87.5743 | Episode: 390 | Qmax: -47.6586
| Reward: -108.7541 | Episode: 391 | Qmax: -49.8458
| Reward: -30.1673 | Episode: 392 | Qmax: -49.8851
| Reward: -230.1690 | Episode: 393 | Qmax: -49.8114
| Reward: -96.2982 | Episode: 394 | Qmax: -48.3308
| Reward: -43.3520 | Episode: 395 | Qmax: -47.4688
| Reward: -33.2008 | Episode: 396 | Qmax: -46.9034
| Reward: -13.4073 | Episode: 397 | Qmax: -47.0180
| Reward: -41.7424 | Episode: 398 | Qmax: -49.3102
| Reward: -235.7878 | Episode: 399 | Qmax: -49.4496
| Reward: -95.4868 | Episode: 400 | Qmax: -48.3090
| Reward: -79.5778 | Episode: 401 | Qmax: -47.9573
| Reward: -418.9179 | Episode: 402 | Qmax: -47.3034
| Reward: -251.3800 | Episode: 403 | Qmax: -47.6183
| Reward: -102.2875 | Episode: 404 | Qmax: -46.7819
| Reward: -60.1892 | Episode: 405 | Qmax: -46.1230
| Reward: -30.8296 | Episode: 406 | Qmax: -45.0255
| Reward: -23.1090 | Episode: 407 | Qmax: -45.7560
| Reward: -161.5711 | Episode: 408 | Qmax: -45.7916
| Reward: -21.5861 | Episode: 409 | Qmax: -44.5624
| Reward: -190.6029 | Episode: 410 | Qmax: -44.8680
| Reward: -12.9042 | Episode: 411 | Qmax: -43.9094
| Reward: -28.8016 | Episode: 412 | Qmax: -42.9925
| Reward: -102.3815 | Episode: 413 | Qmax: -42.2573
| Reward: -341.9495 | Episode: 414 | Qmax: -41.0699
| Reward: -206.5963 | Episode: 415 | Qmax: -40.6310
| Reward: -162.1881 | Episode: 416 | Qmax: -39.1310
| Reward: -61.3898 | Episode: 417 | Qmax: -39.0065
| Reward: -36.2462 | Episode: 418 | Qmax: -39.2519
| Reward: -10.0525 | Episode: 419 | Qmax: -40.0493
| Reward: -74.7089 | Episode: 420 | Qmax: -38.4132
| Reward: -159.8139 | Episode: 421 | Qmax: -42.9841
| Reward: -72.3898 | Episode: 422 | Qmax: -42.0879
| Reward: -47.7820 | Episode: 423 | Qmax: -40.2798
| Reward: -49.8247 | Episode: 424 | Qmax: -40.0611
| Reward: -38.7299 | Episode: 425 | Qmax: -42.1200
| Reward: -45.3841 | Episode: 426 | Qmax: -41.2244
| Reward: -41.6803 | Episode: 427 | Qmax: -39.4974
| Reward: -72.0566 | Episode: 428 | Qmax: -40.6029
| Reward: -29.4876 | Episode: 429 | Qmax: -41.0388
| Reward: -70.5575 | Episode: 430 | Qmax: -41.3190
| Reward: -93.5746 | Episode: 431 | Qmax: -40.3929
| Reward: -84.2673 | Episode: 432 | Qmax: -39.3005
| Reward: -67.5209 | Episode: 433 | Qmax: -38.6369
| Reward: -308.1957 | Episode: 434 | Qmax: -39.0036
| Reward: -35.1613 | Episode: 435 | Qmax: -39.4375
| Reward: -263.9573 | Episode: 436 | Qmax: -41.4139
| Reward: -128.1261 | Episode: 437 | Qmax: -41.7663
| Reward: -43.7241 | Episode: 438 | Qmax: -46.1231
| Reward: -127.3223 | Episode: 439 | Qmax: -46.2740
| Reward: -21.1793 | Episode: 440 | Qmax: -47.1067
| Reward: -15.3260 | Episode: 441 | Qmax: -46.0666
| Reward: -60.2142 | Episode: 442 | Qmax: -44.0034
| Reward: -372.2197 | Episode: 443 | Qmax: -43.0072
| Reward: -8.4710 | Episode: 444 | Qmax: -42.7225
| Reward: -38.2716 | Episode: 445 | Qmax: -41.5234
| Reward: -30.6209 | Episode: 446 | Qmax: -41.1316
| Reward: -322.3843 | Episode: 447 | Qmax: -39.8751
| Reward: -39.4076 | Episode: 448 | Qmax: -40.0691
| Reward: -41.3838 | Episode: 449 | Qmax: -39.5952
| Reward: -270.5706 | Episode: 450 | Qmax: -39.5440
| Reward: -318.8274 | Episode: 451 | Qmax: -38.5153
| Reward: -496.6347 | Episode: 452 | Qmax: -38.6660
| Reward: -64.5663 | Episode: 453 | Qmax: -38.2431
| Reward: -59.7655 | Episode: 454 | Qmax: -37.7207
| Reward: -556.5507 | Episode: 455 | Qmax: -37.0275
| Reward: -224.9418 | Episode: 456 | Qmax: -36.9347
| Reward: -262.3156 | Episode: 457 | Qmax: -36.6761
| Reward: -71.0825 | Episode: 458 | Qmax: -36.5765
| Reward: -210.7717 | Episode: 459 | Qmax: -34.9091
| Reward: -53.8287 | Episode: 460 | Qmax: -34.4464
| Reward: -177.5991 | Episode: 461 | Qmax: -34.3964
| Reward: -40.8209 | Episode: 462 | Qmax: -34.2768
| Reward: -31.4464 | Episode: 463 | Qmax: -34.8275
| Reward: -108.4754 | Episode: 464 | Qmax: -34.0110
| Reward: -12.9253 | Episode: 465 | Qmax: -35.3590
| Reward: -309.2030 | Episode: 466 | Qmax: -36.3364
| Reward: -100.9154 | Episode: 467 | Qmax: -36.8562
| Reward: -20.9150 | Episode: 468 | Qmax: -35.6552
| Reward: -99.1760 | Episode: 469 | Qmax: -40.1498
| Reward: -71.5529 | Episode: 470 | Qmax: -38.8674
| Reward: -105.6123 | Episode: 471 | Qmax: -41.2726
| Reward: -140.3805 | Episode: 472 | Qmax: -40.8859
| Reward: -165.4722 | Episode: 473 | Qmax: -41.2991
| Reward: -12.1229 | Episode: 474 | Qmax: -40.7337
| Reward: -15.3273 | Episode: 475 | Qmax: -41.9806
| Reward: -16.2493 | Episode: 476 | Qmax: -41.6562
| Reward: -14.0935 | Episode: 477 | Qmax: -40.0127
| Reward: -72.4627 | Episode: 478 | Qmax: -39.6478
| Reward: -121.5247 | Episode: 479 | Qmax: -37.9434
| Reward: -290.6710 | Episode: 480 | Qmax: -35.6524
| Reward: -68.4952 | Episode: 481 | Qmax: -37.2338
| Reward: -116.0974 | Episode: 482 | Qmax: -35.9542
| Reward: -30.2597 | Episode: 483 | Qmax: -34.7611
| Reward: -36.7952 | Episode: 484 | Qmax: -36.4670
| Reward: -17.6488 | Episode: 485 | Qmax: -39.7782
| Reward: -304.3262 | Episode: 486 | Qmax: -43.3021
| Reward: -362.1274 | Episode: 487 | Qmax: -41.5310
| Reward: -127.9398 | Episode: 488 | Qmax: -43.7083
| Reward: -380.4280 | Episode: 489 | Qmax: -41.4395
| Reward: -139.2624 | Episode: 490 | Qmax: -40.6437
| Reward: -348.9127 | Episode: 491 | Qmax: -40.0439
| Reward: -14.6969 | Episode: 492 | Qmax: -38.3223
| Reward: -27.5405 | Episode: 493 | Qmax: -37.5080
| Reward: -28.1645 | Episode: 494 | Qmax: -35.4438
| Reward: -56.1989 | Episode: 495 | Qmax: -35.7732
| Reward: -225.8162 | Episode: 496 | Qmax: -34.6358
| Reward: -14.3553 | Episode: 497 | Qmax: -32.1460
| Reward: -20.6661 | Episode: 498 | Qmax: -31.6816
| Reward: -20.3691 | Episode: 499 | Qmax: -41.7160
